sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
3572,34.8828125,-8.741639129,4.859328353,7.929464603,-159.1321579,-327.2435466,165.4080147
3573,34.89257813,-9.896662783,4.239533578,8.698149891,-150.810616,-344.7961083,147.8085356
3574,34.90234375,-10.92854277,4.755416712,9.184855774,-136.0383958,-361.5231172,131.7255883
3575,34.91210938,-12.07464503,5.788953403,9.79812605,-120.377475,-374.9556331,116.0904814
3576,34.921875,-12.55369584,6.684237742,10.83972802,-107.529774,-381.5403717,103.0556467
3577,34.93164063,-12.88646445,6.908412858,12.46831815,-102.0196383,-382.6122489,95.3074887
3578,34.94140625,-15.31640679,8.387244768,13.43066583,-95.80127155,-380.1985901,87.14327073
3579,34.95117188,-19.47496411,10.61175521,11.93528383,-90.24686181,-376.9132674,76.6345137
3580,34.9609375,-20.66932436,11.62236143,10.32761682,-91.592156,-382.1497175,66.36911938
3581,34.97070313,-21.56389206,12.54756438,9.047677106,-90.095493,-375.7086541,55.48035945
3582,34.98046875,-24.92095592,11.50681076,7.152933839,-92.29841346,-355.1918834,51.22219806
3583,34.99023438,-28.25007371,7.381018404,5.24535069,-87.10077055,-332.9496496,55.08923621
3584,35,-30.10466923,2.22926003,1.698738812,-53.84262236,-301.6489309,69.61895824
3585,35.00976563,-29.16033125,-0.258597386,-1.96654136,-24.64481486,-282.522303,92.78355167
3586,35.01953125,-25.84573362,1.457342995,-6.037927357,-8.293259056,-251.2981567,112.8397966
3587,35.02929688,-29.12952524,2.112253852,-9.638413896,-26.63232803,-179.2810524,84.24921617
3588,35.0390625,-34.7976439,2.778959423,-17.11796123,-41.00627743,-91.4669378,22.17544864
3589,35.04882813,-32.72633706,1.472992224,-23.11957656,-59.99056781,-59.67663416,-45.73046169
3590,35.05859375,-30.91225261,-5.210695421,-25.93072919,-31.2114512,-20.93377146,-114.2304557
3591,35.06835938,-29.25986676,-10.97081842,-21.71081136,48.54653113,19.02646573,-142.2434842
3592,35.078125,-25.22121531,-8.840903316,-15.57576613,132.9862246,51.97265121,-136.0197901
3593,35.08789063,-12.79607441,-3.405288741,-5.191306322,167.4118245,81.38090471,-128.3380635
3594,35.09765625,3.590102126,5.871492144,15.72506259,130.8026028,75.76200132,-90.48393481
3595,35.10742188,0.944783428,7.832287179,26.0071384,142.8579568,158.7422941,-102.2860664
3596,35.1171875,-0.907414137,18.3651639,15.4438891,221.0393148,136.93436,-94.61933525
3597,35.12695313,-7.51626601,30.96685349,-3.627185645,195.2850335,199.3204243,-135.9276223
3598,35.13671875,-17.74009829,24.71014312,3.397090187,48.62939955,338.1750956,-235.2080796
3599,35.14648438,-22.85191404,21.61881021,6.993231709,-17.23094673,366.8798723,-232.7940102
3600,35.15625,-19.16515625,20.22597952,2.063239945,-21.77368541,291.4505533,-153.9334254
3601,35.16601563,-14.61126951,1.845590674,9.4785627,-55.85537989,210.6550586,-148.5907587
3602,35.17578125,-14.87349448,-14.23219881,17.18600808,-88.77174482,176.5374798,-143.5116093
3603,35.18554688,-19.4423072,-9.958491318,10.80180546,-24.76584838,160.4738934,-85.37492894
3604,35.1953125,-14.95281576,9.867361541,3.606241944,45.29117909,111.1967584,-14.61484636
3605,35.20507813,-9.743675807,6.254200399,7.550751124,10.92443287,63.05463161,-4.471779026
3606,35.21484375,-10.01236638,4.700036568,7.538497572,11.74988448,54.74603456,-5.175002553
3607,35.22460938,-8.337638689,5.933965668,6.427611316,11.07858953,43.40996041,-4.415921382
3608,35.234375,-7.102259212,4.868002238,6.836305784,3.090299973,35.79700297,-5.347070433
3609,35.24414063,-7.489611983,3.181617251,7.183241528,-3.293678747,33.44448231,-6.313373669
3610,35.25390625,-6.793317937,4.285468716,7.303372446,-2.377384471,29.88595699,-2.866490205
3611,35.26367188,-7.037737283,4.759551362,7.154973783,-0.684592604,29.68997436,-4.092243205
3612,35.2734375,-7.086002189,4.609714618,6.939234188,-2.115714079,26.58086315,-5.467551573
3613,35.28320313,-6.828870387,4.216698713,7.062105537,-5.116858854,23.43424762,-6.172483736
3614,35.29296875,-6.912260921,3.634863294,6.908637083,-6.55652383,22.08799891,-7.480017533
3615,35.30273438,-6.735716417,3.018350367,7.072208931,-6.427490865,19.94632612,-6.376410784
3616,35.3125,-6.717767213,3.386074927,6.992608566,-4.793502289,18.1180885,-3.968526257
3617,35.32226563,-6.707591342,3.417014255,6.862167707,-4.911313216,16.93839,-2.369335337
3618,35.33203125,-6.736303813,3.372020616,6.792483554,-4.727917491,16.20252713,-1.692379626
3619,35.34179688,-6.747906161,3.415182257,6.838598371,-4.418408883,14.31245417,-0.957101205
3620,35.3515625,-6.751307157,3.53948347,6.779000798,-4.290973756,12.72659929,-0.468453886
3621,35.36132813,-6.692272537,3.490890767,6.735411897,-3.437653844,10.91556489,-0.346990857
3622,35.37109375,-6.679631218,3.311519299,6.706731846,-1.742483803,9.601178378,0.150654456
3623,35.38085938,-6.68384557,3.373698098,6.724095038,0.673867295,8.844626216,0.839009704
3624,35.390625,-6.627543429,3.533019359,6.661340978,2.423833615,8.623501848,1.52580336
3625,35.40039063,-6.650062233,3.612199497,6.49905453,3.81147067,8.520043292,2.026079571
3626,35.41015625,-6.659838414,3.602767843,6.562946613,4.115479731,7.912214626,2.39565814
3627,35.41992188,-6.575397631,3.489308668,6.553956802,4.538906841,7.548979184,2.828389133
3628,35.4296875,-6.620046801,3.298769015,6.591532156,5.503345929,7.494516286,3.635103594
3629,35.43945313,-6.603963474,3.472979629,6.526029685,7.250630596,7.56732748,5.063166369
3630,35.44921875,-6.550161226,3.632329527,6.505721143,8.69657237,7.890676216,5.565226264
3631,35.45898438,-6.591618018,3.73087916,6.385401099,9.111982403,9.357888881,5.572462362
3632,35.46875,-6.619213423,3.781454193,6.24266635,9.290798272,9.911884373,5.328553836
3633,35.47851563,-6.445135621,3.200795873,6.55158196,8.6267731,10.08748301,4.955622728
3634,35.48828125,-6.215932961,3.15699356,6.79335514,9.156739531,12.77067744,5.152740916
3635,35.49804688,-6.178099211,3.471833944,7.047555885,8.473196531,16.95769534,4.978723784
3636,35.5078125,-6.132676185,3.726774851,7.755987132,6.751309088,24.12071731,3.761018097
3637,35.51757813,-6.202873706,4.143463977,7.929826652,7.010141966,33.9507575,1.390682614
3638,35.52734375,-6.259709149,4.325873049,7.656545771,8.228747372,45.07870271,-1.216962523
3639,35.53710938,-6.393921539,4.435243724,7.620789266,8.920947441,53.48970826,-5.995853651
3640,35.546875,-6.428028234,4.385518143,7.754022843,7.444538311,61.19690727,-11.09677506
3641,35.55664063,-6.535028744,4.205360581,8.031839053,8.258924787,69.49606093,-16.430623
3642,35.56640625,-6.378269117,3.863849473,8.535424,9.367881899,78.62670253,-19.90941432
3643,35.57617188,-6.191863333,4.475359157,8.476015917,11.68143024,87.31777995,-20.79263299
3644,35.5859375,-6.494268332,6.015928401,8.049524341,16.69009226,102.3388834,-27.31532696
3645,35.59570313,-6.621851997,6.060700592,7.97524079,17.43805786,113.3054051,-36.52660992
3646,35.60546875,-6.517531853,5.954065266,8.491987158,21.20024207,124.997685,-45.90494926
3647,35.61523438,-6.643867428,5.286722637,8.937179634,25.23339156,141.4990318,-50.76192072
3648,35.625,-6.43879745,6.134405165,9.742277852,36.01871709,159.2089495,-55.02480567
3649,35.63476563,-5.866484671,7.223110635,10.78710427,41.22966922,183.3317362,-64.10572354
3650,35.64453125,-4.581553931,8.117918406,12.73328553,36.66916273,217.0562106,-67.65149669
3651,35.65429688,-3.100972793,8.042375,14.48134379,27.08025969,243.0570299,-73.47074257
3652,35.6640625,-1.846722478,7.284132591,16.71497733,13.65901195,287.9631402,-79.05887132
3653,35.67382813,-3.471561213,5.793859784,17.80378495,-1.940789074,353.777438,-104.1407097
3654,35.68359375,-9.308155843,4.21840602,16.78312817,-4.483588404,414.0736174,-126.5837452
3655,35.69335938,-15.08440468,2.381731909,15.40093331,22.24966871,471.3750582,-144.9387354
3656,35.703125,-16.60004433,-3.343674495,14.24315469,54.66828213,522.628071,-153.8472254
3657,35.71289063,-17.73668167,-4.725409764,11.18631248,115.0050092,588.0055593,-153.5566685
3658,35.72265625,-24.4160757,-15.02142721,3.19448094,219.2875444,633.6275915,-140.7096747
3659,35.73242188,-24.83066791,-0.281134377,7.298124103,415.406762,578.5676755,-121.202018
3660,35.7421875,-23.93164565,19.59209741,14.74796458,466.0563148,525.6300676,-159.6811443
3661,35.75195313,-25.54539659,25.55689854,12.56772662,325.087158,500.8582195,-233.2838031
3662,35.76171875,-23.26535246,10.48034009,8.513726312,166.7253208,329.5919282,-243.4526667
3663,35.77148438,-25.83124624,15.92183386,15.08025508,72.49676649,42.36913074,-167.393205
3664,35.78125,-40.31556376,9.612253279,15.70227064,28.74759385,-15.67571923,-148.264579
3665,35.79101563,-20.26733572,1.169473029,18.52250965,21.09381136,-204.8151944,-84.86735439
3666,35.80078125,2.567980707,2.165021747,17.91954916,50.41097363,-345.237494,-3.529597436
3667,35.81054688,7.833737843,5.791919447,13.75878626,63.64626665,-350.1353998,34.02791164
3668,35.8203125,4.701192931,8.965487078,10.40189332,70.83485172,-328.0499807,38.64489344
3669,35.83007813,1.212232872,10.18692692,8.127061361,39.24590231,-325.5140029,47.25118091
3670,35.83984375,1.097169717,10.55908218,6.469595159,-15.68234728,-343.5288729,68.92910966
3671,35.84960938,2.386636586,9.881973643,5.887930834,-65.94743418,-352.6516037,91.46386485
3672,35.859375,2.788632996,7.353325618,5.621424176,-108.9347675,-344.0015506,113.8510568
3673,35.86914063,2.510749087,5.69899224,5.187097567,-127.6947371,-330.9295657,142.8553716
3674,35.87890625,1.132258428,5.118297512,4.563311157,-127.6337715,-315.6076322,170.0518597
3675,35.88867188,-0.402386887,5.631672819,4.023858138,-121.4608113,-301.4861317,190.7982911
3676,35.8984375,-1.688376193,5.916989888,3.787234055,-118.7279327,-294.8993462,197.5592708
3677,35.90820313,-2.827461101,5.043782246,3.979559646,-114.3276408,-294.4164478,199.1874542
3678,35.91796875,-3.85960422,4.32673879,4.639848311,-92.6395164,-299.6349986,200.2060531
3679,35.92773438,-5.258407988,4.9241416,5.004034613,-66.11707029,-306.4164732,201.7992484
3680,35.9375,-6.595732473,7.370011069,5.726951729,-46.47692628,-312.1474408,202.003595
3681,35.94726563,-7.192821568,8.577539519,6.727917596,-46.11354931,-323.9608289,199.0033396
3682,35.95703125,-7.509777686,8.596172533,7.17292841,-52.17424885,-329.859783,195.3737638
3683,35.96679688,-8.469407306,8.195838504,8.410477138,-62.31358786,-328.7926419,192.9195377
3684,35.9765625,-9.470052191,7.858243252,9.264447927,-66.901332,-328.4468067,192.7121063
3685,35.98632813,-10.77488678,8.40415386,9.806815934,-65.64659865,-325.555455,191.9883457
3686,35.99609375,-13.0354378,9.808936617,11.06585916,-63.18692722,-321.2672021,188.5613433
3687,36.00585938,-16.59903057,10.55065213,12.42242095,-67.54837026,-317.0584518,186.3944783
3688,36.015625,-20.81768089,9.636177277,12.40819151,-74.7843993,-318.6642925,187.5237998
3689,36.02539063,-22.49608752,8.961649094,11.7298381,-73.73531485,-337.4920105,191.2883997
3690,36.03515625,-22.36000029,9.538112835,10.9095278,-68.8513114,-349.8348661,192.9361571
3691,36.04492188,-23.30645348,9.092603647,9.155581936,-73.02699287,-344.1926613,184.0511956
3692,36.0546875,-25.60447309,7.420893287,6.857108543,-76.45336485,-329.5960847,170.7596562
3693,36.06445313,-27.10181959,5.083367293,5.495020358,-78.07643585,-316.3524291,165.3687914
3694,36.07421875,-26.88645016,1.929089036,3.712964327,-73.29307579,-294.3035286,165.0382179
3695,36.08398438,-26.09514767,0.934251682,0.348789733,-61.41965288,-252.9595835,164.1942798
3696,36.09375,-26.92454748,1.646479058,-5.175494676,-59.42874261,-195.9930162,146.5746525
3697,36.10351563,-29.1409381,2.982324041,-11.03425193,-77.79098124,-138.9143749,102.8183494
3698,36.11328125,-31.89018682,1.114560498,-19.55171656,-87.56586326,-76.72119158,34.44858804
3699,36.12304688,-34.06800458,-4.45072698,-24.31960296,-80.46578262,-39.38663668,-21.95337311
3700,36.1328125,-29.4024759,-7.014451218,-21.9006553,-57.92611144,-8.35335917,-55.34984299
3701,36.14257813,-23.17800852,-7.17224091,-17.85238314,-46.61304695,26.00189328,-61.8346061
3702,36.15234375,-23.39019616,-6.40325225,-11.10297015,-8.493777927,85.9459958,-76.05047868
3703,36.16210938,-25.43996414,-1.769225953,-4.988216491,29.08488266,129.5808093,-81.50440042
3704,36.171875,-20.94698351,1.886049975,0.924097549,62.86540038,144.3292696,-79.05879028
3705,36.18164063,10.39014916,5.413270119,27.32500349,73.82824115,44.7238301,-71.020898
3706,36.19140625,12.76221759,-7.629724202,29.94535117,123.3162988,149.046521,-81.81624913
3707,36.20117188,18.50197406,2.258557665,21.16276296,194.4945243,75.15272873,-33.09707685
3708,36.2109375,-3.827622978,37.79491576,-2.265565992,182.3529614,215.0774603,-64.31903561
3709,36.22070313,-21.95615015,34.28439837,-10.62326242,248.60415,424.2800837,-183.1117707
3710,36.23046875,-48.48434846,15.7755128,7.366624336,12.12805295,483.0773404,-222.2456045
3711,36.24023438,-24.03831219,17.32922055,9.081382765,-28.94527594,214.4274584,-50.97172426
3712,36.25,-1.902124833,2.007851647,9.001051827,2.152434021,109.3254219,-50.31380179
3713,36.25976563,-9.287900922,-5.895285646,11.42387164,2.97732435,167.2405655,-94.33875547
3714,36.26953125,-13.87363251,8.342188014,5.584679115,28.4223468,157.9269155,-55.80854975
3715,36.27929688,-9.933206227,9.769397669,5.763196277,18.44067068,115.5975892,-29.35763421
3716,36.2890625,-10.85379997,3.275525354,8.100440563,7.689800988,93.24119487,-32.20489544
3717,36.29882813,-10.01374419,2.415669173,8.751473059,13.40592609,69.42036726,-26.33627643
3718,36.30859375,-10.17451747,4.733281751,7.874797282,11.56006649,61.75146496,-19.52501436
3719,36.31835938,-6.655641469,7.435294227,6.11915555,8.730418214,44.1060287,-9.484012991
3720,36.328125,-7.70048006,3.958678754,7.093593216,3.643190548,37.9744843,-17.05745394
3721,36.33789063,-7.836200011,1.826776032,7.649558375,4.092306981,31.31151039,-14.05558454
3722,36.34765625,-6.503689968,4.587300267,7.484976684,4.460482578,27.57505856,-7.219273738
3723,36.35742188,-6.68824299,5.579066801,7.210945824,2.655905787,27.46318754,-10.31335343
3724,36.3671875,-7.021937156,4.181105062,7.194875272,-1.794190633,25.86512582,-14.96840204
3725,36.37695313,-6.813426324,3.609581144,7.130996896,-3.349588725,22.66087964,-14.00052053
3726,36.38671875,-6.750935295,3.675629985,7.087004421,-2.983308216,21.18492384,-12.33818445
3727,36.39648438,-6.640245297,3.590475958,7.124516983,-3.15959727,19.70343716,-10.98709696
3728,36.40625,-6.459141735,3.404007163,7.117362569,-2.854721169,18.47051296,-9.385919635
3729,36.41601563,-6.518977546,3.330769648,7.043618937,-1.404348178,17.31309063,-7.346776148
3730,36.42578125,-6.52202599,3.459858742,6.880144051,0.171744429,15.06142975,-5.187415032
3731,36.43554688,-6.481527905,3.473638213,6.879843124,1.388740617,12.38515293,-3.586570841
3732,36.4453125,-6.469381408,3.736308065,6.82163741,1.999827461,10.37294558,-2.418349018
3733,36.45507813,-6.419616782,3.740396343,6.868741956,2.793198362,8.500855108,-2.359094679
3734,36.46484375,-6.497644836,3.531202541,6.892591915,3.220573633,7.601259974,-2.730157688
3735,36.47460938,-6.439596848,3.594938053,6.737814964,3.825374394,6.991239961,-1.803845877
3736,36.484375,-6.392808637,3.529778293,6.767721219,4.671850831,6.388096165,-1.061333779
3737,36.49414063,-6.497419684,3.543151348,6.854572271,5.633874577,6.882683098,-0.376099294
3738,36.50390625,-6.57513403,3.563355218,6.700739943,6.115637376,7.072966071,-0.311274232
3739,36.51367188,-6.508948766,3.543325424,6.739005866,6.723497574,6.045683407,-0.003281653
3740,36.5234375,-6.649643267,3.726852563,6.722680197,8.054842699,5.405626621,-0.368798147
3741,36.53320313,-6.530966585,3.725219601,6.734602602,8.664189265,4.200967408,-0.431545121
3742,36.54296875,-6.6442839,3.788903258,6.714113358,8.966876083,4.02478355,-0.492291161
3743,36.55273438,-6.572887684,3.752104623,6.542905191,9.754543061,3.433245345,-0.67536681
3744,36.5625,-6.60943805,3.387041989,6.497440765,10.41957463,3.202751235,-0.734440212
3745,36.57226563,-6.511809615,3.163490243,6.49583241,12.11060762,2.486387958,0.505524159
3746,36.58203125,-6.315559924,3.177473825,6.82344114,13.31658923,2.311244143,1.559813455
3747,36.59179688,-5.910575447,3.482451589,7.351718659,13.3664774,4.185828139,2.430225886
3748,36.6015625,-5.831367838,4.140796773,7.557578204,10.92620203,10.11863883,1.266240128
3749,36.61132813,-6.063877155,4.418766375,7.574277511,9.090863684,16.83355986,-2.914649726
3750,36.62109375,-6.225410881,4.64798231,7.52381874,6.410008849,23.90666253,-7.715521766
3751,36.63085938,-6.318140325,4.627755926,7.50065239,3.972727892,29.99071861,-11.03806016
